,floor,floors_count,rooms_count,total_meters,price,district,street,house_number,underground,cian_id,adress,longitude,latitude
631,2,13,1,39.01,8098888,Приморский,аллея Арцеуловская,9,Старая Деревня,292286460,аллея Арцеуловская 9,30.19579,60.036443
632,2,13,1,36.6,8050502,Приморский,Планерная ,95к1,Комендантский проспект,294504992,Планерная 95к1,30.19721,60.032825
633,6,9,1,26.3,8139850,Выборгский,Светлановский проспект,45,Политехническая,299252954,Светлановский проспект 45,30.35128,60.011437
634,2,9,1,31.47,8106852,Красносельский, Тамбасова,5,Проспект Ветеранов,295858818,Тамбасова 5,30.154432,59.841401
635,1,6,1,50.5,8080000,Курортный, Строителей,3к2,,292414712,Строителей 3к2,29.681981,60.207919
636,1,5,1,39.4,8249999,Пушкинский,Саперная ,55к2с7,Московская,298575932,Саперная 55к2с7,30.403984,59.699172
637,6,27,1,37.43,8246798,Выборгский,проезд Толубеевский,34к3,,297361194,проезд Толубеевский 34к3,30.354927,60.085209
638,3,13,1,38.09,8238888,Приморский,аллея Арцеуловская,9,Старая Деревня,299028858,аллея Арцеуловская 9,30.19579,60.036443
639,1,15,1,33.24,8200158,Невский,Октябрьская набережная,36к3,Проспект Большевиков,295216919,Октябрьская набережная 36к3,30.442863,59.904793
640,1,5,1,43.7,8150000,Пушкинский, Архитектора Данини,17к2,,289009454,Архитектора Данини 17к2,30.409059,59.695716
641,5,13,1,44.4,8200000,Невский,Варфоломеевская ,6,Ломоносовская,292781520,Варфоломеевская 6,30.418779,59.87924
642,12,13,1,38.7,8185360,Невский,Варфоломеевская ,6,Ломоносовская,292781511,Варфоломеевская 6,30.418779,59.87924
643,11,23,1,36.04,8282320,Невский,Рыбацкое,4,Рыбацкое,298813566,Рыбацкое 4,30.488803,59.99926
644,3,16,1,35.28,8261474,Невский, Гудиловская,9,Рыбацкое,296760144,Гудиловская 9,30.533144,59.82684
645,12,12,1,32.8,8268880,Московский,Московское шоссе,3к5,Звездная,294538586,Московское шоссе 3к5,30.331193,59.833764
646,2,25,1,38.59,8296850,Красносельский, Маршала Казакова,64к1,,294605833,Маршала Казакова 64к1,30.185397,59.864245
647,8,13,1,36.02,8251461,Приморский,Коломяжский проспект,4,Черная речка,297552979,Коломяжский проспект 4,30.295458,59.990638
648,1,27,1,41.06,8277696,Выборгский,Заречная ,52к1,,297905086,Заречная 52к1,30.352277,60.083876
649,1,13,1,36.2,8279633,Приморский,Планерная ,87к1,Комендантский проспект,294458084,Планерная 87к1,30.2026,60.030245
650,4,5,1,40.01,8300114,Московский,Пулковское шоссе,95к3,Звездная,297741433,Пулковское шоссе 95к3,30.308322,59.754121
651,5,26,1,39.5,8383875,Пушкинский,проспект Новгородский,2к3,Купчино,296718684,проспект Новгородский 2к3,30.371653,59.812193
652,3,12,1,33.6,8332800,Красногвардейский,Партизанская ,5Б,Ладожская,299403395,Партизанская 5Б,30.425858,59.943368
653,1,23,1,34.93,8338611,Невский,Рыбацкое,4,Рыбацкое,293529893,Рыбацкое 4,30.488803,59.99926
654,3,16,1,36.48,8313497,Невский, Гудиловская,9,Рыбацкое,299577862,Гудиловская 9,30.533144,59.82684
655,17,17,1,50.0,8375000,Московский,Краснопутиловская ,66к2,Московская,297473105,Краснопутиловская 66к2,30.299132,59.855832
656,5,5,1,41.32,8375900,Колпинский,шоссе Рубежное,12,Рыбацкое,299312035,шоссе Рубежное 12,30.625859,59.754502
657,7,9,1,29.63,8387872,Красносельский, Тамбасова,5,Проспект Ветеранов,295859031,Тамбасова 5,30.154432,59.841401
658,4,26,1,39.4,8362650,Пушкинский,проспект Новгородский,2к3,Купчино,296746294,проспект Новгородский 2к3,30.371653,59.812193
659,2,6,1,52.2,8352000,Курортный, Строителей,3к2,,292413393,Строителей 3к2,29.681981,60.207919
660,2,12,1,36.0,8442000,Красногвардейский,Партизанская ,5Б,Ладожская,299403290,Партизанская 5Б,30.425858,59.943368
661,3,15,1,37.0,8400000,Василеостровский,проспект Крузенштерна,2,Приморская,299607104,проспект Крузенштерна 2,30.203112,59.930791
662,3,12,1,35.89,8491888,Приморский,аллея Арцеуловская,7к2,Пионерская,297252057,аллея Арцеуловская 7к2,30.194928,60.03625
663,1,15,1,34.07,8400282,Невский,Октябрьская набережная,36к3,Проспект Большевиков,295216920,Октябрьская набережная 36к3,30.442863,59.904793
664,9,9,1,38.2,8450000,Выборгский,Северный проспект,10К1,Озерки,299065835,Северный проспект 10К1,30.333475,60.031629
665,3,15,1,41.1,8466600,Невский, Евдокима Огнева,3,Улица Дыбенко,298605022,Евдокима Огнева 3,30.465483,59.895772
666,1,9,1,36.59,8446113,Красносельский, Тамбасова,5,Проспект Ветеранов,295859055,Тамбасова 5,30.154432,59.841401
667,4,12,1,35.8,8400000,Приморский,проспект Авиаконструкторов,54,Комендантский проспект,295770254,проспект Авиаконструкторов 54,30.204962,60.033908
668,5,23,1,45.05,8530050,Приморский, Ивинская,5к2,Зенит,297361893,Ивинская 5к2,30.133088,60.029305
669,6,17,1,35.82,8545506,Невский,Октябрьская набережная,11Б,Пролетарская,297359569,Октябрьская набережная 11Б,30.496959,59.861652
670,2,12,1,37.7,8539050,Красногвардейский,Партизанская ,5Б,Ладожская,299403384,Партизанская 5Б,30.425858,59.943368
671,18,24,1,40.5,8500000,Невский, Архивная,11к3,Проспект Большевиков,297014592,Архивная 11к3,30.450723,59.902185
672,12,17,1,35.45,8638656,Невский,Октябрьская набережная,11Б,Пролетарская,297359640,Октябрьская набережная 11Б,30.496959,59.861652
673,2,12,1,39.31,8575888,Приморский,аллея Арцеуловская,7к2,Пионерская,287076880,аллея Арцеуловская 7к2,30.194928,60.03625
674,3,16,1,32.1,8616064,Невский, Гудиловская,9,Рыбацкое,296862489,Гудиловская 9,30.533144,59.82684
675,6,6,1,27.2,8627296,Адмиралтейский,набережная Обводного Канала,118бБ,Балтийская,298163680,набережная Обводного Канала 118бБ,30.305546,59.907532
676,2,23,1,45.76,8635900,Приморский, Ивинская,5к2,Зенит,297885116,Ивинская 5к2,30.133088,60.029305
677,11,12,1,36.05,8715000,Приморский,проспект Авиаконструкторов,54,,289698328,проспект Авиаконструкторов 54,30.204962,60.033908
678,4,18,1,32.06,8685054,Фрунзенский, Салова,61,Бухарестская,294676144,Салова 61,30.368563,59.885142
679,4,10,1,37.8,8653324,Приморский,Парашютная ,79к1,Озерки,293828764,Парашютная 79к1,30.241901,60.041251
680,8,10,1,34.7,8653483,Приморский,Парашютная ,79к1,Комендантский проспект,298402670,Парашютная 79к1,30.241901,60.041251
681,14,23,1,42.4,8741504,Приморский, Ивинская,5к2,Зенит,297361919,Ивинская 5к2,30.133088,60.029305
682,3,17,1,37.66,8713598,Невский,Октябрьская набережная,11Б,Пролетарская,297359516,Октябрьская набережная 11Б,30.496959,59.861652
683,8,12,1,39.2,8697000,Выборгский,проспект Просвещения,46К1,Проспект Просвещения,298279591,проспект Просвещения 46К1,30.349321,60.050543
684,3,27,1,37.97,8699671,Выборгский,проезд Толубеевский,32,Проспект Просвещения,297992646,проезд Толубеевский 32,30.354891,60.083845
685,1,11,1,36.79,8670226,Невский, Гудиловская,6к1,Обухово,285014744,Гудиловская 6к1,30.532533,59.828663
686,1,26,1,42.0,8700000,Московский,Дунайский проспект,14к1,Звездная,294418388,Дунайский проспект 14к1,30.333457,59.831955
687,4,13,1,36.83,8715193,Приморский,Коломяжский проспект,4,Черная речка,297552890,Коломяжский проспект 4,30.295458,59.990638
688,3,18,1,32.67,8791497,Фрунзенский, Салова,61,Бухарестская,294676138,Салова 61,30.368563,59.885142
689,1,9,1,39.08,8767263,Красносельский, Тамбасова,5,Проспект Ветеранов,295859149,Тамбасова 5,30.154432,59.841401
690,2,23,1,42.82,8758112,Приморский, Ивинская,5к2,Зенит,297885113,Ивинская 5к2,30.133088,60.029305
691,17,17,1,38.0,8790000,Калининский,Пискарёвка,3к2,Лесная,299357511,Пискарёвка 3к2,30.418007,59.99062
692,6,23,1,50.26,8881673,Приморский, Ивинская,1к2,Зенит,298977422,Ивинская 1к2,30.135406,60.027862
693,2,12,1,38.7,8862300,Красногвардейский,Партизанская ,5Б,Ладожская,299413116,Партизанская 5Б,30.425858,59.943368
